model,best_params,cv_f1_score,high_cardinality_threshold,corr_threshold,use_rf_selector,n_components,train_accuracy,train_auroc,train_recall,train_specificity,train_f1,val_accuracy,val_auroc,val_recall,val_specificity,val_f1,config_name
LogisticRegression_GridSearch,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.5097443863861036,99,0.9,False,7,0.7555555555555555,0.8270562404999154,0.6370967741935484,0.8324607329842932,0.6723404255319149,0.58,0.6081691297208538,0.40476190476190477,0.7068965517241379,0.4473684210526316,PCA_10
